Local Time,Measurement,Size (nm),Voltage (V),Sheath Flow,Flowmeter Flow,Corona HV (V)
2025 05 11 18 26 55 +0200, 459 959 55.366837 1 0,30.0,0.18804222222222225,14.09,14.09,4800.0
2025 05 11 18 27 01 +0200, 396 828 47.798950 1 0,30.0,0.18804222222222225,14.11,14.11,4800.0
2025 05 11 18 27 07 +0200, 428 896 51.727097 1 0,30.0,0.18804222222222225,13.79,13.79,4800.0
2025 05 11 18 27 14 +0200, 399 838 48.376514 1 0,30.0,0.18804222222222225,14.09,14.09,4800.0
2025 05 11 18 27 20 +0200, 417 870 50.225174 1 0,30.0,0.18804222222222225,14.13,14.13,4800.0
2025 05 11 18 27 26 +0200, 403 838 48.376705 1 0,30.0,0.18804222222222225,14.08,14.08,4800.0
2025 05 11 18 27 32 +0200, 428 894 51.611607 1 0,30.0,0.18804222222222225,13.97,13.97,4800.0
2025 05 11 18 27 38 +0200, 423 889 51.322620 1 0,30.0,0.18804222222222225,13.77,13.77,4800.0
2025 05 11 18 27 44 +0200, 452 956 55.193199 1 0,30.0,0.18804222222222225,14.13,14.13,4800.0
2025 05 11 18 27 50 +0200, 433 908 52.420303 1 0,30.0,0.18804222222222225,13.79,13.79,4800.0
2025 05 11 18 27 56 +0200, 466 974 56.233471 1 0,30.0,0.18804222222222225,14.26,14.26,4800.0
2025 05 11 18 28 02 +0200, 467 983 56.753277 1 0,30.0,0.18804222222222225,14.07,14.07,4800.0
2025 05 11 18 28 08 +0200, 436 912 52.651447 1 0,30.0,0.18804222222222225,13.65,13.65,4800.0
2025 05 11 18 28 15 +0200, 456 949 54.789177 1 0,30.0,0.18804222222222225,14.15,14.15,4800.0
2025 05 11 18 28 21 +0200, 444 928 53.575817 1 0,30.0,0.18804222222222225,13.96,13.96,4800.0
2025 05 11 18 28 27 +0200, 473 990 57.157875 1 0,30.0,0.18804222222222225,14.04,14.04,4800.0
2025 05 11 18 28 33 +0200, 435 910 52.535900 1 0,30.0,0.18804222222222225,14.02,14.02,4800.0
2025 05 11 18 28 39 +0200, 423 884 51.033897 1 0,30.0,0.18804222222222225,13.8,13.8,4800.0
2025 05 11 18 28 45 +0200, 445 932 53.806866 1 0,30.0,0.18804222222222225,14.18,14.18,4800.0
2025 05 11 18 28 51 +0200, 440 922 53.229122 1 0,30.0,0.18804222222222225,14,14,4800.0
2025 05 11 18 28 57 +0200, 431 900 51.958233 1 0,30.0,0.18804222222222225,14,14,4800.0
2025 05 11 18 29 03 +0200, 485 1021 58.948879 1 0,30.0,0.18804222222222225,13.87,13.87,4800.0
2025 05 11 18 29 09 +0200, 460 964 55.655636 1 0,30.0,0.18804222222222225,14.21,14.21,4800.0
2025 05 11 18 29 16 +0200, 461 970 56.002186 1 0,30.0,0.18804222222222225,13.99,13.99,4800.0
2025 05 11 18 29 22 +0200, 453 946 54.615768 1 0,30.0,0.18804222222222225,14.02,14.02,4800.0
2025 05 11 18 29 28 +0200, 451 949 54.788906 1 0,30.0,0.18804222222222225,14.15,14.15,4800.0
2025 05 11 18 29 34 +0200, 438 917 52.940281 1 0,30.0,0.18804222222222225,14.17,14.17,4800.0
2025 05 11 18 29 40 +0200, 460 965 55.713387 1 0,30.0,0.18804222222222225,13.97,13.97,4800.0
2025 05 11 18 29 46 +0200, 475 995 57.446743 1 0,30.0,0.18804222222222225,14.05,14.05,4800.0
2025 05 11 18 29 52 +0200, 449 937 54.095818 1 0,30.0,0.18804222222222225,14,14,4800.0
2025 05 11 18 29 58 +0200, 484 1013 58.486797 1 0,30.0,0.18804222222222225,14.03,14.03,4800.0
2025 05 11 18 30 04 +0200, 455 956 55.193367 1 0,30.0,0.18804222222222225,13.98,13.98,4800.0
2025 05 11 18 30 10 +0200, 439 915 52.824844 1 0,30.0,0.18804222222222225,13.98,13.98,4800.0
2025 05 11 18 30 17 +0200, 485 1015 58.602364 1 0,30.0,0.18804222222222225,14.05,14.05,4800.0
2025 05 11 18 30 23 +0200, 460 960 55.424637 1 0,30.0,0.18804222222222225,13.7,13.7,4800.0
2025 05 11 18 30 29 +0200, 450 944 54.500111 1 0,30.0,0.18804222222222225,14.22,14.22,4800.0
2025 05 11 18 30 35 +0200, 463 969 55.944550 1 0,30.0,0.18804222222222225,13.84,13.84,4800.0
2025 05 11 18 30 41 +0200, 456 955 55.135670 1 0,30.0,0.18804222222222225,13.91,13.91,4800.0
2025 05 11 18 30 47 +0200, 426 894 51.611500 1 0,30.0,0.18804222222222225,13.78,13.78,4800.0
2025 05 11 18 30 53 +0200, 436 914 52.766937 1 0,30.0,0.18804222222222225,14,14,4800.0
2025 05 11 18 30 59 +0200, 443 931 53.749008 1 0,30.0,0.18804222222222225,14.05,14.05,4800.0
2025 05 11 18 31 08 +0200, 441 920 53.113686 1 0,50.0,0.3293444444444445,14.1,14.1,4800.0
2025 05 11 18 31 14 +0200, 681 1421 82.068588 1 0,50.0,0.3293444444444445,14.22,14.22,4800.0
2025 05 11 18 31 20 +0200, 730 1522 87.908508 1 0,50.0,0.3293444444444445,14.01,14.01,4800.0
2025 05 11 18 31 26 +0200, 675 1402 80.970352 1 0,50.0,0.3293444444444445,13.54,13.54,4800.0
2025 05 11 18 31 32 +0200, 662 1377 79.524925 1 0,50.0,0.3293444444444445,14.02,14.02,4800.0
2025 05 11 18 31 38 +0200, 654 1361 78.599915 1 0,50.0,0.3293444444444445,13.84,13.84,4800.0
2025 05 11 18 31 44 +0200, 684 1421 82.068832 1 0,50.0,0.3293444444444445,13.96,13.96,4800.0
2025 05 11 18 31 50 +0200, 662 1373 79.293831 1 0,50.0,0.3293444444444445,14.13,14.13,4800.0
2025 05 11 18 31 56 +0200, 600 1245 71.894539 1 0,50.0,0.3293444444444445,14.12,14.12,4800.0
2025 05 11 18 32 02 +0200, 618 1289 74.437637 1 0,50.0,0.3293444444444445,13.91,13.91,4800.0
2025 05 11 18 32 09 +0200, 649 1354 78.195107 1 0,50.0,0.3293444444444445,13.91,13.91,4800.0
2025 05 11 18 32 15 +0200, 638 1328 76.692184 1 0,50.0,0.3293444444444445,14.16,14.16,4800.0
2025 05 11 18 32 21 +0200, 641 1334 77.039040 1 0,50.0,0.3293444444444445,14.15,14.15,4800.0
2025 05 11 18 32 27 +0200, 621 1297 74.900024 1 0,50.0,0.3293444444444445,14.1,14.1,4800.0
2025 05 11 18 32 33 +0200, 643 1343 77.559151 1 0,50.0,0.3293444444444445,14.02,14.02,4800.0
2025 05 11 18 32 39 +0200, 679 1410 81.432884 1 0,50.0,0.3293444444444445,13.87,13.87,4800.0
2025 05 11 18 32 45 +0200, 645 1346 77.732613 1 0,50.0,0.3293444444444445,13.92,13.92,4800.0
2025 05 11 18 32 51 +0200, 676 1405 81.143753 1 0,50.0,0.3293444444444445,13.92,13.92,4800.0
2025 05 11 18 32 57 +0200, 664 1377 79.525085 1 0,50.0,0.3293444444444445,13.7,13.7,4800.0
2025 05 11 18 33 03 +0200, 675 1399 80.797020 1 0,50.0,0.3293444444444445,13.92,13.92,4800.0
2025 05 11 18 33 09 +0200, 716 1488 85.942703 1 0,50.0,0.3293444444444445,13.95,13.95,4800.0
2025 05 11 18 33 16 +0200, 669 1388 80.161003 1 0,50.0,0.3293444444444445,13.9,13.9,4800.0
2025 05 11 18 33 22 +0200, 699 1454 83.976746 1 0,50.0,0.3293444444444445,14.03,14.03,4800.0
2025 05 11 18 33 28 +0200, 737 1533 88.544746 1 0,50.0,0.3293444444444445,13.88,13.88,4800.0
2025 05 11 18 33 34 +0200, 696 1444 83.398712 1 0,50.0,0.3293444444444445,14.17,14.17,4800.0
2025 05 11 18 33 40 +0200, 694 1445 83.456322 1 0,50.0,0.3293444444444445,14.03,14.03,4800.0
2025 05 11 18 33 46 +0200, 701 1462 84.439148 1 0,50.0,0.3293444444444445,14.07,14.07,4800.0
2025 05 11 18 33 52 +0200, 658 1374 79.351288 1 0,50.0,0.3293444444444445,14.06,14.06,4800.0
2025 05 11 18 33 58 +0200, 694 1448 83.629654 1 0,50.0,0.3293444444444445,14.08,14.08,4800.0
2025 05 11 18 34 04 +0200, 696 1451 83.803162 1 0,50.0,0.3293444444444445,13.91,13.91,4800.0
2025 05 11 18 34 10 +0200, 684 1424 82.242165 1 0,50.0,0.3293444444444445,13.91,13.91,4800.0
2025 05 11 18 34 17 +0200, 699 1457 84.150085 1 0,50.0,0.3293444444444445,14.09,14.09,4800.0
2025 05 11 18 34 23 +0200, 741 1544 89.180725 1 0,50.0,0.3293444444444445,14.18,14.18,4800.0
2025 05 11 18 34 29 +0200, 732 1525 88.082031 1 0,50.0,0.3293444444444445,14.31,14.31,4800.0
2025 05 11 18 34 35 +0200, 701 1462 84.439148 1 0,50.0,0.3293444444444445,13.84,13.84,4800.0
2025 05 11 18 34 41 +0200, 750 1559 90.048294 1 0,50.0,0.3293444444444445,13.94,13.94,4800.0
2025 05 11 18 34 47 +0200, 738 1539 88.891541 1 0,50.0,0.3293444444444445,13.97,13.97,4800.0
2025 05 11 18 34 53 +0200, 699 1452 83.861183 1 0,50.0,0.3293444444444445,14.14,14.14,4800.0
2025 05 11 18 34 59 +0200, 744 1547 89.354340 1 0,50.0,0.3293444444444445,14.23,14.23,4800.0
2025 05 11 18 35 05 +0200, 724 1511 87.272377 1 0,50.0,0.3293444444444445,14.17,14.17,4800.0
2025 05 11 18 35 12 +0200, 712 1478 85.364555 1 0,50.0,0.3293444444444445,14.28,14.28,4800.0
2025 05 11 18 35 18 +0200, 746 1548 89.412308 1 0,50.0,0.3293444444444445,14.14,14.14,4800.0
2025 05 11 18 35 24 +0200, 706 1463 84.497353 1 0,50.0,0.3293444444444445,13.92,13.92,4800.0
2025 05 11 18 35 30 +0200, 711 1471 84.960014 1 0,50.0,0.3293444444444445,13.95,13.95,4800.0
2025 05 11 18 35 36 +0200, 721 1495 86.347603 1 0,50.0,0.3293444444444445,13.93,13.93,4800.0
2025 05 11 18 35 42 +0200, 699 1454 83.976746 1 0,50.0,0.3293444444444445,13.95,13.95,4800.0
2025 05 11 18 35 48 +0200, 687 1433 82.762405 1 0,50.0,0.3293444444444445,13.79,13.79,4800.0
2025 05 11 18 35 54 +0200, 687 1430 82.589073 1 0,50.0,0.3293444444444445,14.08,14.08,4800.0
2025 05 11 18 36 00 +0200, 688 1435 82.878044 1 0,50.0,0.3293444444444445,13.78,13.78,4800.0
2025 05 11 18 36 06 +0200, 700 1459 84.265724 1 0,50.0,0.3293444444444445,13.79,13.79,4800.0
2025 05 11 18 36 12 +0200, 717 1497 86.462822 1 0,50.0,0.3293444444444445,14.16,14.16,4800.0
2025 05 11 18 36 19 +0200, 671 1394 80.507820 1 0,50.0,0.3293444444444445,13.88,13.88,4800.0
2025 05 11 18 36 25 +0200, 676 1407 81.259308 1 0,50.0,0.3293444444444445,14.03,14.03,4800.0
2025 05 11 18 36 31 +0200, 659 1368 79.004723 1 0,50.0,0.3293444444444445,14.16,14.16,4800.0
2025 05 11 18 36 37 +0200, 689 1434 82.820358 1 0,50.0,0.3293444444444445,14.02,14.02,4800.0
2025 05 11 18 36 43 +0200, 690 1436 82.935982 1 0,50.0,0.3293444444444445,13.88,13.88,4800.0
2025 05 11 18 36 49 +0200, 690 1437 82.993759 1 0,50.0,0.3293444444444445,14.12,14.12,4800.0
2025 05 11 18 36 55 +0200, 649 1346 77.732925 1 0,50.0,0.3293444444444445,14.08,14.08,4800.0
2025 05 11 18 37 01 +0200, 636 1323 76.403175 1 0,50.0,0.3293444444444445,14.01,14.01,4800.0
2025 05 11 18 37 07 +0200, 648 1342 77.501762 1 0,50.0,0.3293444444444445,13.86,13.86,4800.0
2025 05 11 18 37 13 +0200, 673 1393 80.450203 1 0,50.0,0.3293444444444445,13.54,13.54,4800.0
2025 05 11 18 37 20 +0200, 637 1326 76.576569 1 0,50.0,0.3293444444444445,14.01,14.01,4800.0
2025 05 11 18 37 26 +0200, 643 1341 77.443604 1 0,50.0,0.3293444444444445,14.16,14.16,4800.0
2025 05 11 18 37 32 +0200, 656 1367 78.946716 1 0,50.0,0.3293444444444445,13.83,13.83,4800.0
2025 05 11 18 37 38 +0200, 633 1320 76.229637 1 0,50.0,0.3293444444444445,14.25,14.25,4800.0
2025 05 11 18 37 44 +0200, 634 1323 76.403023 1 0,50.0,0.3293444444444445,13.95,13.95,4800.0
2025 05 11 18 37 50 +0200, 606 1267 73.165855 1 0,50.0,0.3293444444444445,14.06,14.06,4800.0
2025 05 11 18 37 56 +0200, 610 1263 72.935074 1 0,50.0,0.3293444444444445,14.19,14.19,4800.0
2025 05 11 18 38 02 +0200, 612 1267 73.166298 1 0,50.0,0.3293444444444445,13.88,13.88,4800.0
2025 05 11 18 38 08 +0200, 630 1306 75.420624 1 0,50.0,0.3293444444444445,14.03,14.03,4800.0
2025 05 11 18 38 14 +0200, 638 1316 75.998932 1 0,50.0,0.3293444444444445,14.07,14.07,4800.0
2025 05 11 18 38 21 +0200, 629 1299 75.016151 1 0,50.0,0.3293444444444445,14.17,14.17,4800.0
2025 05 11 18 38 27 +0200, 631 1305 75.362923 1 0,50.0,0.3293444444444445,13.81,13.81,4800.0
2025 05 11 18 38 33 +0200, 640 1335 77.096733 1 0,50.0,0.3293444444444445,14.05,14.05,4800.0
2025 05 11 18 38 39 +0200, 623 1291 74.553551 1 0,50.0,0.3293444444444445,13.84,13.84,4800.0
2025 05 11 18 38 45 +0200, 617 1279 73.859886 1 0,50.0,0.3293444444444445,14.1,14.1,4800.0
2025 05 11 18 38 51 +0200, 621 1292 74.611176 1 0,50.0,0.3293444444444445,13.74,13.74,4800.0
2025 05 11 18 38 57 +0200, 609 1263 72.934998 1 0,50.0,0.3293444444444445,13.85,13.85,4800.0
2025 05 11 18 39 03 +0200, 581 1209 69.813652 1 0,50.0,0.3293444444444445,13.97,13.97,4800.0
2025 05 11 18 39 09 +0200, 609 1271 73.397141 1 0,50.0,0.3293444444444445,13.94,13.94,4800.0
2025 05 11 18 39 15 +0200, 600 1248 72.067841 1 0,50.0,0.3293444444444445,14.18,14.18,4800.0
2025 05 11 18 39 22 +0200, 586 1215 70.160583 1 0,50.0,0.3293444444444445,13.89,13.89,4800.0
2025 05 11 18 39 28 +0200, 574 1191 68.773415 1 0,50.0,0.3293444444444445,13.93,13.93,4800.0
2025 05 11 18 39 34 +0200, 594 1230 71.027626 1 0,50.0,0.3293444444444445,13.82,13.82,4800.0
2025 05 11 18 39 40 +0200, 600 1251 72.241142 1 0,50.0,0.3293444444444445,13.83,13.83,4800.0
2025 05 11 18 39 46 +0200, 568 1178 68.022087 1 0,50.0,0.3293444444444445,13.83,13.83,4800.0
2025 05 11 18 39 52 +0200, 600 1247 72.010078 1 0,50.0,0.3293444444444445,13.73,13.73,4800.0
2025 05 11 18 39 58 +0200, 603 1255 72.472435 1 0,50.0,0.3293444444444445,14.08,14.08,4800.0
2025 05 11 18 40 04 +0200, 608 1265 73.050468 1 0,50.0,0.3293444444444445,14.03,14.03,4800.0
2025 05 11 18 40 10 +0200, 598 1240 71.605568 1 0,50.0,0.3293444444444445,13.87,13.87,4800.0
2025 05 11 18 40 16 +0200, 615 1276 73.686424 1 0,50.0,0.3293444444444445,14.16,14.16,4800.0
2025 05 11 18 40 23 +0200, 607 1262 72.877090 1 0,50.0,0.3293444444444445,13.88,13.88,4800.0
2025 05 11 18 55 47 +0200, 382 796 45.950600 1 0,100.0,0.6826,14.15,14.15,4800.0
2025 05 11 18 55 53 +0200, 273 561 32.379154 1 0,100.0,0.6826,13.91,13.91,4800.0
2025 05 11 18 55 59 +0200, 271 555 32.032738 1 0,100.0,0.6826,14.18,14.18,4800.0
2025 05 11 18 56 06 +0200, 250 510 29.434505 1 0,100.0,0.6826,14.05,14.05,4800.0
2025 05 11 18 56 12 +0200, 267 550 31.743984 1 0,100.0,0.6826,14.1,14.1,4800.0
2025 05 11 18 56 18 +0200, 276 566 32.667885 1 0,100.0,0.6826,13.77,13.77,4800.0
2025 05 11 18 56 24 +0200, 271 558 32.205914 1 0,100.0,0.6826,13.99,13.99,4800.0
2025 05 11 18 56 30 +0200, 285 586 33.822716 1 0,100.0,0.6826,14.11,14.11,4800.0
2025 05 11 18 56 38 +0200, 293 600 34.631176 1 0,100.0,0.6826,14.06,14.06,4800.0
2025 05 11 18 56 44 +0200, 278 567 32.725674 1 0,100.0,0.6826,14.23,14.23,4800.0
2025 05 11 18 56 50 +0200, 266 547 31.570778 1 0,100.0,0.6826,14.17,14.17,4800.0
2025 05 11 18 56 57 +0200, 269 551 31.801771 1 0,100.0,0.6826,13.89,13.89,4800.0
2025 05 11 18 57 03 +0200, 268 555 32.032639 1 0,100.0,0.6826,14.16,14.16,4800.0
2025 05 11 18 57 09 +0200, 294 607 35.035313 1 0,100.0,0.6826,14.22,14.22,4800.0
2025 05 11 18 57 15 +0200, 281 576 33.245312 1 0,100.0,0.6826,13.99,13.99,4800.0
2025 05 11 19 06 23 +0200, 199 409 23.603458 1 0,0.0,0.03434,13.9,13.9,4800.0
2025 05 11 19 06 29 +0200, 405 843 48.665516 1 0,0.0,0.03434,14.1,14.1,4800.0
2025 05 11 19 06 35 +0200, 73 151 8.712519 1 0,0.0,0.03434,14.2,14.2,4800.0
2025 05 11 19 06 41 +0200, 92 186 10.732284 1 0,0.0,0.03434,13.76,13.76,4800.0
2025 05 11 19 06 47 +0200, 92 188 10.847692 1 0,0.0,0.03434,14.03,14.03,4800.0
2025 05 11 19 06 53 +0200, 88 182 10.501429 1 0,0.0,0.03434,14.08,14.08,4800.0
2025 05 11 19 06 59 +0200, 95 195 11.251650 1 0,0.0,0.03434,13.84,13.84,4800.0
2025 05 11 19 07 05 +0200, 96 200 11.540181 1 0,0.0,0.03434,14.28,14.28,4800.0
2025 05 11 19 07 11 +0200, 85 175 10.097478 1 0,0.0,0.03434,14.13,14.13,4800.0
2025 05 11 19 07 17 +0200, 92 193 11.136209 1 0,0.0,0.03434,14.09,14.09,4800.0
2025 05 11 19 07 24 +0200, 92 188 10.847692 1 0,0.0,0.03434,14.02,14.02,4800.0
2025 05 11 19 07 30 +0200, 80 167 9.635809 1 0,0.0,0.03434,14.02,14.02,4800.0
2025 05 11 19 07 36 +0200, 90 186 10.732263 1 0,0.0,0.03434,13.84,13.84,4800.0
2025 05 11 19 07 42 +0200, 81 166 9.578116 1 0,0.0,0.03434,14.28,14.28,4800.0
2025 05 11 19 07 48 +0200, 98 201 11.597908 1 0,0.0,0.03434,13.91,13.91,4800.0
2025 05 11 19 07 54 +0200, 91 189 10.905383 1 0,0.0,0.03434,13.99,13.99,4800.0
2025 05 11 19 08 00 +0200, 87 179 10.328310 1 0,0.0,0.03434,13.99,13.99,4800.0
2025 05 11 19 08 06 +0200, 89 183 10.559142 1 0,0.0,0.03434,13.73,13.73,4800.0
2025 05 11 19 08 12 +0200, 90 184 10.616856 1 0,0.0,0.03434,13.85,13.85,4800.0
2025 05 11 19 08 18 +0200, 90 186 10.732263 1 0,0.0,0.03434,14.09,14.09,4800.0
2025 05 11 19 08 25 +0200, 92 189 10.905395 1 0,0.0,0.03434,13.91,13.91,4800.0
2025 05 11 19 08 31 +0200, 86 178 10.270596 1 0,0.0,0.03434,13.78,13.78,4800.0
2025 05 11 19 08 37 +0200, 95 195 11.251650 1 0,0.0,0.03434,14.01,14.01,4800.0
2025 05 11 19 08 43 +0200, 90 185 10.674560 1 0,0.0,0.03434,13.77,13.77,4800.0
2025 05 11 19 08 49 +0200, 84 172 9.924359 1 0,0.0,0.03434,14,14,4800.0
2025 05 11 19 08 55 +0200, 90 185 10.674560 1 0,0.0,0.03434,14.21,14.21,4800.0
2025 05 11 19 09 01 +0200, 105 215 12.405857 1 0,0.0,0.03434,14.12,14.12,4800.0
2025 05 11 19 09 07 +0200, 97 198 11.424784 1 0,0.0,0.03434,13.93,13.93,4800.0
2025 05 11 19 09 13 +0200, 97 200 11.540192 1 0,0.0,0.03434,14.1,14.1,4800.0
2025 05 11 19 09 19 +0200, 90 184 10.616856 1 0,0.0,0.03434,13.9,13.9,4800.0
2025 05 11 19 09 26 +0200, 80 163 9.405001 1 0,0.0,0.03434,13.71,13.71,4800.0
2025 05 11 19 09 32 +0200, 95 196 11.309354 1 0,0.0,0.03434,13.88,13.88,4800.0
2025 05 11 19 09 38 +0200, 92 190 10.963099 1 0,0.0,0.03434,13.81,13.81,4800.0
2025 05 11 19 09 44 +0200, 98 202 11.655613 1 0,0.0,0.03434,14.04,14.04,4800.0
2025 05 11 19 09 50 +0200, 83 171 9.866649 1 0,0.0,0.03434,14.03,14.03,4800.0
2025 05 11 19 09 56 +0200, 90 188 10.847670 1 0,0.0,0.03434,14.17,14.17,4800.0
2025 05 11 19 10 02 +0200, 94 196 11.309342 1 0,0.0,0.03434,14.05,14.05,4800.0
2025 05 11 19 10 08 +0200, 93 191 11.020813 1 0,0.0,0.03434,14.05,14.05,4800.0
2025 05 11 19 10 14 +0200, 98 200 11.540203 1 0,0.0,0.03434,13.93,13.93,4800.0
2025 05 11 19 10 20 +0200, 91 189 10.905383 1 0,0.0,0.03434,13.87,13.87,4800.0
2025 05 11 19 10 26 +0200, 84 174 10.039765 1 0,0.0,0.03434,14.2,14.2,4800.0
2025 05 11 19 10 33 +0200, 94 195 11.251638 1 0,0.0,0.03434,14.16,14.16,4800.0
2025 05 11 19 10 39 +0200, 84 176 10.155170 1 0,0.0,0.03434,14.08,14.08,4800.0
2025 05 11 19 10 45 +0200, 79 161 9.289588 1 0,0.0,0.03434,13.75,13.75,4800.0
2025 05 11 19 10 51 +0200, 89 183 10.559142 1 0,0.0,0.03434,14.08,14.08,4800.0
2025 05 11 19 10 57 +0200, 95 196 11.309354 1 0,0.0,0.03434,14.13,14.13,4800.0
2025 05 11 19 11 03 +0200, 87 177 10.212904 1 0,0.0,0.03434,14.16,14.16,4800.0
2025 05 11 19 11 09 +0200, 86 177 10.212893 1 0,0.0,0.03434,14,14,4800.0
2025 05 11 19 11 15 +0200, 94 195 11.251638 1 0,0.0,0.03434,13.83,13.83,4800.0
2025 05 11 19 11 21 +0200, 81 167 9.635819 1 0,0.0,0.03434,14.18,14.18,4800.0
2025 05 11 19 11 27 +0200, 94 192 11.078526 1 0,0.0,0.03434,14.17,14.17,4800.0
2025 05 11 19 11 34 +0200, 88 179 10.328320 1 0,0.0,0.03434,14.09,14.09,4800.0
2025 05 11 19 11 40 +0200, 96 200 11.540181 1 0,0.0,0.03434,13.97,13.97,4800.0
2025 05 11 19 11 46 +0200, 100 206 11.886454 1 0,0.0,0.03434,14.11,14.11,4800.0
2025 05 11 19 11 52 +0200, 85 175 10.097478 1 0,0.0,0.03434,14.06,14.06,4800.0
2025 05 11 19 11 58 +0200, 97 200 11.540192 1 0,0.0,0.03434,14.38,14.38,4800.0
2025 05 11 19 12 04 +0200, 93 193 11.136220 1 0,0.0,0.03434,14,14,4800.0
2025 05 11 19 12 10 +0200, 92 187 10.789988 1 0,0.0,0.03434,14.13,14.13,4800.0
2025 05 11 19 12 16 +0200, 74 152 8.770228 1 0,0.0,0.03434,14.02,14.02,4800.0
2025 05 11 19 12 22 +0200, 88 182 10.501429 1 0,0.0,0.03434,14.11,14.11,4800.0
2025 05 11 19 12 28 +0200, 85 176 10.155181 1 0,0.0,0.03434,14.09,14.09,4800.0
2025 05 11 19 12 35 +0200, 90 185 10.674560 1 0,0.0,0.03434,14.32,14.32,4800.0
2025 05 11 19 12 41 +0200, 80 167 9.635809 1 0,0.0,0.03434,14.22,14.22,4800.0
2025 05 11 19 12 47 +0200, 84 171 9.866657 1 0,0.0,0.03434,14.14,14.14,4800.0
2025 05 11 19 12 53 +0200, 81 168 9.693521 1 0,0.0,0.03434,13.93,13.93,4800.0
2025 05 11 19 12 59 +0200, 91 188 10.847680 1 0,0.0,0.03434,14.07,14.07,4800.0
2025 05 11 19 13 05 +0200, 87 180 10.386012 1 0,0.0,0.03434,14.13,14.13,4800.0
2025 05 11 19 13 11 +0200, 95 194 11.193946 1 0,0.0,0.03434,13.73,13.73,4800.0
2025 05 11 19 13 17 +0200, 84 173 9.982062 1 0,0.0,0.03434,13.76,13.76,4800.0
2025 05 11 19 13 23 +0200, 95 195 11.251650 1 0,0.0,0.03434,14,14,4800.0
2025 05 11 19 13 29 +0200, 96 197 11.367068 1 0,0.0,0.03434,14.21,14.21,4800.0
2025 05 11 19 13 36 +0200, 84 173 9.982062 1 0,0.0,0.03434,13.97,13.97,4800.0
2025 05 11 19 13 42 +0200, 91 189 10.905383 1 0,0.0,0.03434,14.07,14.07,4800.0
2025 05 11 19 13 48 +0200, 86 179 10.328300 1 0,0.0,0.03434,14.28,14.28,4800.0
2025 05 11 19 13 54 +0200, 93 193 11.136220 1 0,0.0,0.03434,14.18,14.18,4800.0
2025 05 11 19 14 00 +0200, 95 196 11.309354 1 0,0.0,0.03434,13.95,13.95,4800.0
2025 05 11 19 14 06 +0200, 84 175 10.097467 1 0,0.0,0.03434,13.84,13.84,4800.0
2025 05 11 19 14 12 +0200, 99 204 11.771032 1 0,0.0,0.03434,13.91,13.91,4800.0
2025 05 11 19 14 18 +0200, 94 193 11.136230 1 0,0.0,0.03434,13.92,13.92,4800.0
2025 05 11 19 14 24 +0200, 86 176 10.155190 1 0,0.0,0.03434,14.12,14.12,4800.0
2025 05 11 19 14 30 +0200, 79 161 9.289588 1 0,0.0,0.03434,13.99,13.99,4800.0
2025 05 11 19 14 37 +0200, 88 182 10.501429 1 0,0.0,0.03434,14.07,14.07,4800.0
2025 05 11 19 14 43 +0200, 96 197 11.367068 1 0,0.0,0.03434,14.05,14.05,4800.0
2025 05 11 19 14 49 +0200, 86 180 10.386002 1 0,0.0,0.03434,13.73,13.73,4800.0
2025 05 11 19 14 55 +0200, 97 199 11.482489 1 0,0.0,0.03434,13.95,13.95,4800.0
2025 05 11 19 15 01 +0200, 90 185 10.674560 1 0,0.0,0.03434,14.04,14.04,4800.0
2025 05 11 19 15 07 +0200, 97 200 11.540192 1 0,0.0,0.03434,14.04,14.04,4800.0
2025 05 11 19 15 13 +0200, 91 189 10.905383 1 0,0.0,0.03434,14.15,14.15,4800.0
2025 05 11 19 15 19 +0200, 96 199 11.482477 1 0,0.0,0.03434,13.99,13.99,4800.0
2025 05 11 19 15 25 +0200, 85 173 9.982073 1 0,0.0,0.03434,14.19,14.19,4800.0
2025 05 11 19 15 31 +0200, 100 208 12.001863 1 0,0.0,0.03434,14.1,14.1,4800.0
2025 05 11 19 15 38 +0200, 89 183 10.559142 1 0,0.0,0.03434,13.92,13.92,4800.0
2025 05 11 19 15 44 +0200, 87 179 10.328310 1 0,0.0,0.03434,13.68,13.68,4800.0
2025 05 11 19 15 50 +0200, 82 170 9.808935 1 0,0.0,0.03434,14.05,14.05,4800.0
2025 05 11 19 15 56 +0200, 98 203 11.713316 1 0,0.0,0.03434,14.01,14.01,4800.0
2025 05 11 19 16 02 +0200, 102 209 12.059590 1 0,0.0,0.03434,14.2,14.2,4800.0
2025 05 11 19 16 08 +0200, 94 194 11.193935 1 0,0.0,0.03434,14.11,14.11,4800.0
2025 05 11 19 16 14 +0200, 99 205 11.828737 1 0,0.0,0.03434,14.19,14.19,4800.0
2025 05 11 19 16 20 +0200, 77 159 9.174166 1 0,0.0,0.03434,13.95,13.95,4800.0
2025 05 11 19 16 26 +0200, 93 189 10.905405 1 0,0.0,0.03434,14.17,14.17,4800.0
2025 05 11 19 16 32 +0200, 98 200 11.540203 1 0,0.0,0.03434,13.95,13.95,4800.0
2025 05 11 19 16 39 +0200, 86 179 10.328300 1 0,0.0,0.03434,14.15,14.15,4800.0
2025 05 11 19 16 45 +0200, 84 174 10.039765 1 0,0.0,0.03434,14.17,14.17,4800.0
2025 05 11 19 16 51 +0200, 107 219 12.636703 1 0,0.0,0.03434,13.94,13.94,4800.0
